,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
313946,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAAACD""","""00001111""","""AEDCDCDADCBBDEBAEEBCDAACBDC""","""910011119901911011901011810""",555,555,555,555,555,555,555,555,555,555,333,56.7,38.6,50,21.5,13,25,10,30,50,25,62.7,66.7,40,55,65,0,"""B""","""D""","""D""","""B""","""B""","""A""","""D""","""D""","""D"""
313974,2021,57174,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACCCB""","""10100010""","""DECBECEACCAADEBBEEBCDABCECD""","""911101019910911111901001801""",555,555,555,555,555,555,555,555,555,555,555,56.7,38.7,37.5,40.5,16,40,10,65,25,75,62.7,66.7,40,55,65,0,"""C""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
313984,2021,1261089,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAACA""","""10101110""","""DECADCDBECDBDEBBEDDADDBEDCD""","""911011109901911110911000801""",555,555,555,555,555,555,555,555,555,555,333,56.7,50.1,62.5,31.5,34,50,30,29,25,30,58.9,61.9,41.7,50,75,0,"""C""","""C""","""B""","""B""","""B""","""C""","""D""","""C""","""B"""
313989,2021,7523,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAEEA""","""10001000""","""DECADCDACCBBDDBBEEEAEDBEEDD""","""911011119901901111910000811""",555,555,555,555,555,555,555,555,555,555,333,56.7,44,25,72.5,52,80,45,93,85,95,60.9,66.7,28.3,10,75,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
314177,2021,86326,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBAAACD""","""00101111""","""DECADEDBEBABBBBBEEBABAECDAD""","""911010109911901111910001801""",555,555,555,555,555,555,555,555,555,555,333,56.8,51.9,62.5,36,14,70,0,58,70,55,58.4,61.9,38.3,100,15,0,"""D""","""D""","""C""","""B""","""B""","""C""","""B""","""B""","""C"""
314233,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACE""","""10111110""","""DECBDCBADCABEDBAEEACDDBBCED""","""911111019911901011901000801""",555,555,555,555,555,555,555,555,555,555,333,56.8,52.8,75,19.5,26,70,15,13,65,0,58.1,61.9,36.7,25,85,0,"""D""","""D""","""C""","""B""","""B""","""B""","""A""","""D""","""D"""
314244,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBAACB""","""10111110""","""DACADCDEDCABEEBBEEBEBEECEDD""","""901011109911911111900101811""",555,555,555,333,555,333,333,333,333,333,333,56.8,45,75,0,0,0,0,0,0,0,60.7,71.4,0,0,0,0,"""D""","""D""","""C""","""C""","""B""","""C""","""C""","""C""","""E"""
314299,2021,45096,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACACE""","""00100110""","""DDCBECDEEBABDEBBEEBABEACB..""","""901101109911911111910111800""",555,555,555,555,555,555,555,555,555,555,333,56.8,40.5,37.5,45,31,35,30,59,55,60,62.2,71.4,10,30,0,0,"""C""","""C""","""D""","""B""","""B""","""C""","""E""","""E""","""E"""
314351,2021,45850,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACE""","""10001110""","""EDCAECDAECACAEBBEEAADBCAEBD""","""901001119910911111911000801""",555,555,555,555,555,555,555,555,555,555,336,56.8,52.8,50,57,34,50,30,80,80,80,58.1,61.9,36.7,55,55,0,"""C""","""C""","""C""","""B""","""B""","""B""","""A""","""C""","""D"""
314362,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABBABCA""","""00111010""","""DECCECDBCCABCEBBEDDBDCACEAD""","""911001109911911110901011801""",555,555,555,555,555,555,555,555,555,555,555,56.8,44.6,50,36.5,42,50,40,31,55,25,60.9,66.7,28.3,70,0,15,"""D""","""D""","""A""","""C""","""B""","""C""","""B""","""D""","""D"""
314395,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCACD""","""11110111""","""EECBDCDBECDBCDBDADCADABACDD""","""911111109901901000911000811""",555,555,555,555,555,555,555,555,555,335,555,56.8,71.1,87.5,46.5,34,50,30,59,55,60,52,57.1,23.3,55,0,15,"""C""","""B""","""C""","""A""","""A""","""B""","""E""","""D""","""B"""
314429,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBABAACA""","""10011110""","""DECADEDBABBBDDBBEEAADCECEDD""","""911010109901901111911001811""",555,555,555,555,555,555,555,555,555,555,555,56.8,44.5,62.5,17.5,13,25,10,22,70,10,60.9,66.7,28.3,55,30,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""C""","""D"""
314497,2021,102590,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACD""","""10111111""","""EEEAACECDCABDEBAEEDCDEACCED""","""910001009911911011901111801""",555,555,555,555,555,555,555,555,555,555,555,56.9,64.3,87.5,29.5,26,70,15,33,65,25,54.4,61.9,11.7,25,0,10,"""D""","""D""","""B""","""C""","""B""","""B""","""B""","""B""","""D"""
314558,2021,1364849,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACE""","""11111110""","""DACADDDAEEABDEBDEDBADAABBAD""","""901010119911911010911010801""",555,555,555,555,555,555,555,555,555,333,333,56.9,65.1,87.5,31.5,20,40,15,43,55,40,54.1,61.9,10,30,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""E""","""D""","""D"""
314684,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABAACCB""","""00101010""","""CECBDCDACCAEDABBCECADACCCDB""","""911111119910901101911001810""",555,555,555,555,555,555,555,555,555,333,555,56.9,41.1,37.5,46.5,48,80,40,45,65,40,62.2,71.4,10,30,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
314685,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAAAB""","""11101100""","""DEDBBCDADEABDDBBCABADEDCECA""","""910101119911901100911101800""",555,555,555,555,555,555,555,555,555,555,333,56.9,55.5,62.5,45,28,80,15,62,70,60,57.4,61.9,31.7,40,55,0,"""C""","""C""","""B""","""B""","""B""","""B""","""E""","""D""","""D"""
314737,2021,46112,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACECC""","""00100010""","""BEDADCDBDCADBEBBEECACAACCDD""","""910011109910911111910011811""",555,555,555,555,555,555,555,555,555,555,555,56.9,29.8,25,37,51,55,50,23,55,15,65.9,71.4,35,30,75,0,"""D""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
314787,2021,95017,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABACAAD""","""10100101""","""EDCBDCDABCAEDEBCEEAADDBCECD""","""901111119910911011911001801""",555,555,555,555,555,555,333,555,555,555,555,56.9,41,50,27.5,0,0,0,55,35,60,62.2,71.4,10,20,0,10,"""C""","""D""","""C""","""D""","""D""","""C""","""B""","""D""","""D"""
314892,2021,1050053,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACE""","""11111110""","""DEEDDDEBCBAADEBCEEDADBACEDD""","""910010009910911011911011811""",555,555,555,555,555,555,333,555,555,333,333,57,61.9,87.5,23.5,0,0,0,47,55,45,55.4,61.9,18.3,55,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D"""
314934,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DABAAACD""","""00101111""","""DECBDCDDEAABDCBAEEBADABBEDD""","""911111109911901011911000811""",555,555,555,555,555,555,555,555,555,555,333,57,45.7,62.5,20.5,8,40,0,33,65,25,60.7,71.4,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
314966,2021,1261,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBCAACA""","""01101110""","""DEBDDCDEDCAEAEBCCBDADCACEDE""","""910011109910911000911011810""",555,555,555,555,555,555,555,555,555,555,555,57,57.1,62.5,49,65,65,65,33,65,25,57,57.1,56.7,100,70,0,"""B""","""D""","""A""","""B""","""B""","""C""","""A""","""C""","""B"""
314969,2021,5000201,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBBAACD""","""01111111""","""CEDAECDBCDABDEBBEEDBDAABCDE""","""910001109911911111901010810""",555,555,555,555,555,555,555,555,555,555,555,57,59.7,87.5,18,25,65,15,11,55,0,56.1,61.9,23.3,70,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""E""","""D""","""B"""
315128,2021,41710,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABBAAAA""","""00111100""","""DECADCDAEBDBCEBBCECABAEECAD""","""911011119901911101910000801""",555,555,555,555,555,555,555,555,555,555,555,57,53.6,50,59,57,85,50,61,65,60,58.1,61.9,36.7,55,55,0,"""C""","""C""","""C""","""A""","""B""","""D""","""B""","""D""","""D"""
315130,2021,1279023,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBCACE""","""10010110""","""DECAECDADCAADEBBEEEADACCBDA""","""911001119910911111911001810""",555,555,555,555,555,555,555,555,555,555,555,57,46,50,40,46,70,40,34,50,30,60.7,71.4,0,0,0,0,"""B""","""C""","""B""","""B""","""B""","""C""","""A""","""B""","""D"""
315197,2021,1102674,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBCACA""","""11010110""","""DECADCDBECBDDDBAEEBADAEEBDD""","""911011109900901011911000811""",555,555,555,555,555,555,555,555,555,555,333,57,64.3,62.5,67,45,65,40,89,65,95,54.5,57.1,40,55,65,0,"""C""","""C""","""A""","""B""","""B""","""C""","""B""","""D""","""D"""
315218,2021,7523,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBBAACB""","""01111110""","""DECADCDBDCABAEBDEABAEBDDADC""","""911011109911911010910000810""",555,555,555,555,555,555,555,555,555,555,555,57,62.8,75,44.5,31,35,30,58,50,60,55,57.1,43.3,40,75,15,"""C""","""C""","""B""","""D""","""B""","""D""","""B""","""D""","""B"""
315220,2021,21979,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBAAAACA""","""10001110""","""EBBBAADADCAADEBAEEBADBACEDD""","""900100119910911011911011811""",555,555,555,555,555,555,555,555,555,555,555,57,43.4,50,33.5,26,70,15,41,25,45,61.5,66.7,31.7,50,30,15,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""B"""
315268,2021,57174,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDABCACE""","""10010110""","""DCCBDCDACCABDCBBCDDADDBCBDC""","""901111119911901100911001810""",555,555,555,555,555,555,555,555,555,555,555,57,38.4,50,21,13,65,0,29,25,30,63.2,66.7,43.3,55,75,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""B"""
315305,2021,3193,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABBAACE""","""00111110""","""DDCADCDBDBADAEBAEEBBDEAEEDC""","""901011109910911011901110810""",555,555,555,555,555,555,555,555,555,555,555,57.1,55.5,62.5,45,29,85,15,61,65,60,57.6,61.9,33.3,65,35,0,"""C""","""D""","""C""","""A""","""C""","""A""","""A""","""D""","""C"""
315361,2021,84653,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAAAAACC""","""00001110""","""DACBDCDDDCABADBBEEDADDACAEB""","""901111109911901111911011800""",555,555,555,555,555,555,555,555,555,555,333,57.1,32.7,37.5,25.5,22,50,15,29,25,30,65.2,71.4,30,30,60,0,"""C""","""C""","""C""","""A""","""A""","""C""","""E""","""D""","""C"""
315417,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBBAAED""","""01111101""","""EECBECEBCBABCEBDEEDACDACBAD""","""911101009911911011910011801""",555,555,555,555,555,555,555,555,555,555,333,57.1,58.4,75,33.5,17,25,15,50,70,45,56.7,66.7,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""D"""
315430,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACE""","""11101110""","""DEDBACDADCABCEBABEBADDBCCDB""","""910101119911911001911001810""",555,555,555,555,555,555,555,555,555,555,555,57.1,50.2,75,13,13,65,0,13,65,0,59.4,66.7,18.3,55,0,0,"""C""","""D""","""A""","""D""","""D""","""D""","""B""","""D""","""D"""
315486,2021,22047,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBAAAACE""","""00001110""","""CECADDDADBACAEBBEECEDCABBDD""","""911010119910911111901010811""",555,555,555,555,555,555,555,555,555,555,555,57.1,34.1,37.5,29,5,25,0,53,25,60,64.7,71.4,26.7,50,0,30,"""C""","""D""","""B""","""B""","""D""","""D""","""D""","""C""","""D"""
315491,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABAAACE""","""00101110""","""AADDDCDAECABDEBBCEBACEEBEDD""","""900011119911911101910100811""",555,555,555,555,555,555,335,555,555,555,555,57.1,41.2,50,28,0,40,0,56,40,60,62.4,66.7,38.3,50,65,0,"""C""","""C""","""B""","""C""","""C""","""C""","""B""","""D""","""E"""
315531,2021,58498,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAAACB""","""01101110""","""DACEDCDACBABBEBDCABACEACEED""","""901011119911911000910111801""",555,555,555,555,555,555,555,555,555,333,333,57.1,51.5,62.5,35,45,65,40,25,65,15,58.9,66.7,15,45,0,0,"""D""","""C""","""C""","""C""","""B""","""C""","""A""","""B""","""C"""
315545,2021,63768,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACE""","""10111110""","""DECADCCADCDBABBBCEABDEECECD""","""911011019901901101901101801""",555,555,555,555,555,555,555,555,555,555,555,57.1,63.2,75,45.5,33,65,25,58,50,60,55.1,61.9,16.7,50,0,0,"""C""","""D""","""C""","""B""","""B""","""D""","""A""","""C""","""D"""
315565,2021,1310955,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBAAAACE""","""10001110""","""DDCBBCDDBBABBEBBCEDCDDACBDD""","""901101109911911101901011811""",555,555,555,555,555,555,555,333,555,555,333,57.1,33.8,50,9.5,19,35,15,0,0,0,64.9,71.4,28.3,55,30,0,"""D""","""D""","""C""","""B""","""D""","""C""","""B""","""C""","""D"""
315756,2021,57984,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBAACE""","""10111110""","""DADCDCDBDBABDEBCEEAABADCECD""","""900011109911911011910001801""",555,555,555,555,555,555,555,555,555,555,555,57.2,62.4,75,43.5,25,65,15,62,70,60,55.5,57.1,46.7,55,85,0,"""C""","""D""","""A""","""C""","""B""","""C""","""B""","""C""","""D"""
315768,2021,5000201,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBCACD""","""11010111""","""DEDBEADDDCBBBEBBEEBDDAACBDD""","""910100109901911111901011811""",555,555,555,555,555,555,555,333,555,333,333,57.2,55,75,25,50,70,45,0,0,0,57.9,66.7,8.3,25,0,0,"""C""","""C""","""B""","""D""","""D""","""A""","""D""","""D""","""A"""
315805,2021,7301,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACA""","""11111110""","""DBCBBCDBECADBDBDEEBADCAAEDD""","""901101109910901011911010811""",555,555,555,555,555,555,555,555,555,333,555,57.2,63.5,87.5,27.5,38,70,30,17,25,15,55.1,61.9,16.7,25,0,25,"""C""","""C""","""C""","""B""","""B""","""D""","""E""","""D""","""C"""
315894,2021,80779,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECDAAAEB""","""11001100""","""DECAECDBCCDBCEBAEEDADDAEDDD""","""911001109901911011911010811""",555,555,555,555,555,555,555,555,555,555,555,57.2,44.2,50,35.5,22,70,10,49,85,40,61.5,66.7,31.7,10,75,10,"""C""","""C""","""C""","""B""","""B""","""B""","""E""","""D""","""D"""
315907,2021,60644,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABBACCE""","""00111010""","""DEDADCDDECABCBBBEABADEACECB""","""910011109911901110911111800""",555,555,555,555,555,555,555,555,555,555,555,57.2,46.6,50,41.5,22,50,15,61,65,60,60.7,66.7,26.7,55,10,15,"""C""","""C""","""B""","""A""","""B""","""B""","""E""","""D""","""D"""
316003,2021,99406,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBDAAAA""","""01101100""","""DDCBDCDACCABBEBCEACADCDBBDC""","""901111119911911010911000810""",555,555,555,555,555,555,555,555,555,555,555,57.2,49.8,50,49.5,25,65,15,74,70,75,59.7,66.7,20,30,20,10,"""B""","""C""","""A""","""A""","""C""","""C""","""D""","""D""","""C"""
316031,2021,20512,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCAAC""","""11110100""","""DECADCDBBCABBEBAECEBDEECDAD""","""911011109911911010901101801""",555,555,555,555,555,555,555,555,555,555,555,57.2,54.3,62.5,42,41,25,45,43,35,45,58.2,66.7,10,0,30,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""E""","""D"""
316171,2021,1458089,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBBAAAA""","""00111100""","""AECBECEBECAADEBDEEDDDEACBDB""","""911101009910911011901111810""",555,555,555,555,555,555,555,555,555,555,333,57.3,44,50,35,49,65,45,21,65,10,61.7,66.7,33.3,100,0,0,"""C""","""D""","""C""","""B""","""B""","""B""","""A""","""C""","""B"""
316305,2021,98595,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBACCCC""","""01100010""","""CEDBDCDAEBADDEBBCDAADBAAEED""","""910111119910911100911010801""",555,555,555,555,555,555,555,555,555,555,555,57.3,38.9,37.5,41,33,65,25,49,65,45,63.4,66.7,45,30,65,40,"""C""","""D""","""B""","""B""","""B""","""B""","""E""","""D""","""B"""
316388,2021,85640,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCACE""","""11110110""","""DDCADCEDEEABCEBBEEBADCECCCB""","""901011009911911111911001800""",555,555,555,555,555,555,555,555,555,555,333,57.3,68.4,75,58.5,28,40,25,89,65,95,53.6,61.9,6.7,0,20,0,,,,,,,,,
316440,2021,103062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEBCACE""","""10010110""","""DEDBDCAAECABDEBCEEBCDBACBDB""","""910111019911911011901011810""",555,555,555,555,555,555,555,555,555,333,333,57.3,39,50,22.5,26,70,15,19,35,15,63.4,71.4,18.3,55,0,0,"""C""","""C""","""B""","""A""","""B""","""C""","""D""","""C""","""C"""
316446,2021,55777,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACC""","""10111110""","""DECBDDDAEBBDEEBBEEAAAAADEDD""","""911110119900911111910010811""",555,555,555,555,555,555,555,333,333,555,333,57.3,47,75,5,10,50,0,0,0,0,60.7,71.4,0,0,0,0,"""D""","""D""","""C""","""B""","""C""","""B""","""B""","""D""","""B"""
316548,2021,57984,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AABBAACD""","""00111111""","""ECCBDCDBDBDBCBBCEEBADEEDADB""","""901111109901901011911100810""",555,555,555,555,555,555,555,555,555,555,555,57.4,52.4,75,18.5,7,35,0,30,50,25,59.1,61.9,43.3,85,30,15,"""D""","""C""","""C""","""C""","""C""","""B""","""B""","""B""","""C"""
316556,2021,106134,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACC""","""10111110""","""DECADCDBCBADDEBBEABADCBBCCD""","""911011109910911110911000801""",555,555,555,555,555,555,555,555,555,555,555,57.4,61.2,75,40.5,32,40,30,49,65,45,56.1,61.9,23.3,30,40,0,"""C""","""D""","""B""","""B""","""C""","""C""","""B""","""C""","""D"""
316631,2021,53333,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DCBBCACD""","""01110111""","""CDEBDCDBABADBEBBEABABABCEDD""","""900111109910911110910001811""",555,555,555,555,555,555,555,555,555,555,333,57.4,56.6,75,29,23,55,15,35,55,30,57.6,61.9,33.3,100,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
316681,2021,123429,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABACACE""","""00100110""","""DECDECDADCABEEBBCEBABDBBCDD""","""911001119911911101910000811""",555,555,555,555,555,555,555,555,555,555,555,57.4,44.9,37.5,56,38,70,30,74,70,75,61.5,66.7,31.7,70,10,15,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
316682,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCACB""","""10110110""","""DADBEDDADCDBEEBBEEAADAACACD""","""900100119901911111911011801""",555,555,555,555,555,555,333,555,555,555,555,57.4,48.9,62.5,28.5,0,0,0,57,65,55,60.2,66.7,23.3,55,0,15,"""D""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
316732,2021,64776,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACC""","""11111110""","""BECBDCDBACABEDACEADDDAACCDE""","""911111109911900010901011810""",555,555,555,555,555,555,555,555,555,555,555,57.4,60.5,87.5,20,11,55,0,29,85,15,56.4,61.9,25,55,20,0,"""C""","""C""","""C""","""A""","""A""","""C""","""B""","""C""","""C"""
316749,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBABCB""","""10111010""","""DECCDCDEEEAEBABBEEBABDBCEDD""","""911011109910901111910001811""",555,555,555,555,555,555,555,555,555,555,555,57.4,46.7,62.5,23,11,55,0,35,55,30,60.9,66.7,28.3,70,0,15,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
316769,2021,1128364,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEAACCA""","""00001010""","""EECADCDCEDABAEBDEEBABAAACDD""","""911011109911911011910010811""",555,555,555,555,555,555,555,555,555,555,333,57.4,43,25,70,50,70,45,90,70,95,62.2,71.4,10,30,0,0,"""C""","""D""","""B""","""C""","""C""","""C""","""B""","""D""","""D"""
316864,2021,20466,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBAACD""","""00111111""","""BDCBDCDCCCBBCEBAEEBCDAABCBD""","""901111109901911011901010801""",555,555,555,555,555,555,555,555,555,555,555,57.5,55.6,75,26.5,26,70,15,27,35,25,58.1,61.9,36.7,25,75,10,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
316921,2021,91431,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBACCB""","""10111010""","""DECBECEAECDDAEBBCECACEDBEDD""","""911101019900911101910100811""",555,555,555,555,555,555,555,555,555,555,555,57.5,48.7,62.5,28,25,65,15,31,55,25,60.4,61.9,51.7,55,85,15,"""C""","""C""","""C""","""D""","""B""","""C""","""B""","""D""","""D"""
316978,2021,1191018,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAAAAECE""","""10001010""","""CDCBDDDECBABDEBCCEAADEBCDCD""","""901110109911911001911101801""",555,555,555,555,555,555,555,555,555,555,555,57.5,36.5,37.5,35,33,65,25,37,65,30,64.5,66.7,51.7,55,85,15,"""B""","""C""","""A""","""A""","""B""","""C""","""B""","""D""","""D"""
317021,2021,1119382,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECCBAACE""","""11011110""","""CDCBBCDBCCBBDEBCCEDADADCBDD""","""901101109901911001911001811""",555,555,555,555,555,555,555,555,555,555,555,57.5,56.2,75,28,45,65,40,11,55,0,57.9,61.9,35,85,20,0,"""B""","""D""","""C""","""A""","""A""","""C""","""B""","""D""","""D"""
